date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:34:18	135/135	---MCZ	200	added ('OK')	text/plain	date:Sat,%2006%20Dec%202025%2023:34:16%20GMT	https://techjp.co.kr/robots.txt		(from )
08:34:18	255933/-1	---M--	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:17%20GMT	https://techjp.co.kr/	C:/Users/semis/Desktop/techjp/techjp.co.kr/index.html	(from )
08:34:18	336373/336373	---MCZ	200	added ('OK')	text/css	etag:W/%222995ba54f2c587de0db553ce4d7cec12%22	https://vendor-cdn.imweb.me/minify_css/vendor_blue_10.css?1653367465	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/minify_css/vendor_blue_10fd67.css	(from https://techjp.co.kr/)
08:34:19	188453/188453	---M--	200	added ('OK')	text/css	etag:%227da1dae3dc085edc7b17c0ef26ada3d8%22	https://vendor-cdn.imweb.me/minify_css/vendor_red_10.css?1653367465	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/minify_css/vendor_red_10fd67.css	(from https://techjp.co.kr/)
08:34:19	1008/1008	---MCZ	200	added ('OK')	text/css	etag:W/%22b757badc183c0a6a14aae84a417a22f1%22	https://vendor-cdn.imweb.me/css/im_component.css?1698001225	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/im_componenta183.css	(from https://techjp.co.kr/)
08:34:19	8438/8438	---MCZ	200	added ('OK')	text/css	etag:W/%22a77d17ebdf3eaf9a5bcc6ce298842e16%22	https://vendor-cdn.imweb.me/css/site/alarm_menu.css?1678083003	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/site/alarm_menu1e8d.css	(from https://techjp.co.kr/)
08:34:19	11186/11186	---MCZ	200	added ('OK')	text/css	etag:W/%22dcd2b1e978a669172a0ee54909b2474d%22	https://vendor-cdn.imweb.me/css/function.css?1666824024	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/function9092.css	(from https://techjp.co.kr/)
08:34:19	301357/301357	---MCZ	200	added ('OK')	text/css	etag:W/%221def97e13f44c3ab8a02811003e8f5a8%22	https://vendor-cdn.imweb.me/css/site/site.css?1754031372	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/site/site708b.css	(from https://techjp.co.kr/)
08:34:20	346946/346946	---MCZ	200	added ('OK')	text/css	etag:W/%225bf3caa94f5b02e6e818b415614c81a5%22	https://vendor-cdn.imweb.me/css/site/site2.css?1754286922	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/site/site2dc10.css	(from https://techjp.co.kr/)
08:34:20	1471/1471	---MCZ	200	added ('OK')	text/css	etag:W/%22232888fcfd95b6ca4648f9561a0959c1%22	https://vendor-cdn.imweb.me/css/site/iefix2.css?1590627710	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/site/iefix27b18.css	(from https://techjp.co.kr/)
08:34:20	77840/77840	---MCZ	200	added ('OK')	text/css	etag:W/%22a4687c31623987f35b1f356d73f7cb06%22	https://vendor-cdn.imweb.me/css/animate.css?1577682282	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/animate6c3e.css	(from https://techjp.co.kr/)
08:34:20	14273/14273	---MCZ	200	added ('OK')	text/css	etag:W/%221a134edc02e593f24b5c42353ce61049%22	https://vendor-cdn.imweb.me/css/chosen.css?1617331870	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/chosen4863.css	(from https://techjp.co.kr/)
08:34:20	773/773	---M--	200	added ('OK')	text/css	etag:%22886d759b621d7e2156acb3eaa7a9d859%22	https://vendor-cdn.imweb.me/css/chosenImage.css?1617331762	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/chosenImage4e9c.css	(from https://techjp.co.kr/)
08:34:21	4345/4345	---MCZ	200	added ('OK')	text/css	etag:W/%22258d384083ba2e3a67ec7d22d9b38b5b%22	https://vendor-cdn.imweb.me/fonts/im-icon/style.css?1706507651	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/fonts/im-icon/style2cb4.css	(from https://techjp.co.kr/)
08:34:21	76248/76248	---MCZ	200	added ('OK')	text/css	etag:W/%222167c4674420c5c0b0109524bbea4ac0%22	https://vendor-cdn.imweb.me/fonts/phosphor/style.css?1744870776	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/fonts/phosphor/style7e17.css	(from https://techjp.co.kr/)
08:34:21	4871/4871	---MCZ	200	added ('OK')	text/css	etag:W/%22c362615b2f07a8454f6a6e2f1c9dc719%22	https://vendor-cdn.imweb.me/css/ii.css?1738631657	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/ii28bd.css	(from https://techjp.co.kr/)
08:34:21	511/511	---M--	200	added ('OK')	text/css	etag:%22ef0d1fd5a34bd63d479445b0223ad52b%22	https://vendor-cdn.imweb.me/fonts/pretendard/web/variable/pretendardvariable.css?1669875619	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/fonts/pretendard/web/variable/pretendardvariable3afe.css	(from https://techjp.co.kr/)
08:34:22	2345/2345	---MCZ	200	added ('OK')	text/css	etag:W/%22b1ba7e213d62000d8a8ba19509fee5a7%22	https://vendor-cdn.imweb.me/fonts/pretendard/web/static/pretendard.css?1669875619	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/fonts/pretendard/web/static/pretendard3afe.css	(from https://techjp.co.kr/)
08:34:22	1471/1471	---MCZ	200	added ('OK')	text/css	etag:W/%222c7026abca22aa0b59cfbcf5e0ea10b1%22	https://vendor-cdn.imweb.me/fonts/froala-emoji-tap/style.css?1669163161	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/fonts/froala-emoji-tap/style9fbd.css	(from https://techjp.co.kr/)
08:34:22	173652/173652	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Dec%202025%2023:34:21%20GMT	https://techjp.co.kr/css/custom.cm?1762319263	C:/Users/semis/Desktop/techjp/techjp.co.kr/css/custom5ed4.css	(from https://techjp.co.kr/)
08:34:22	143911/143911	---MCZ	200	added ('OK')	text/css	etag:W/%22680e5271c2fb9c016fb36d5646df225b%22	https://vendor-cdn.imweb.me/css/tailwind.css?1764209862	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/tailwindec1b.css	(from https://techjp.co.kr/)
08:34:22	76371/76371	---MCZ	200	added ('OK')	text/css	etag:W/%22182103d941eb80d080d3aed950c725d0%22	https://vendor-cdn.imweb.me/css/emoji.css?1669163161	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/emoji9fbd.css	(from https://techjp.co.kr/)
08:34:23	56462/56462	---MCZ	200	added ('OK')	text/css	etag:W/%2288fa35a5ba862e078f3d2450e5987714%22	https://vendor-cdn.imweb.me/css/font-awesome5.min.css?1669163183	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/font-awesome5.min6a29.css	(from https://techjp.co.kr/)
08:34:23	45797/45797	---MCZ	200	added ('OK')	text/css	etag:W/%22debqwwjti5mozc5%22	https://techjp.co.kr/_/oms-customer-front-office/style.css	C:/Users/semis/Desktop/techjp/techjp.co.kr/_/oms-customer-front-office/style.css	(from https://techjp.co.kr/)
08:34:23	415/415	---M--	200	added ('OK')	text/css	etag:%2204534b28b0e9da2c9da7c05b332a517c%22	https://vendor-cdn.imweb.me/css/score_dream.css	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/score_dream.css	(from https://techjp.co.kr/)
08:34:23	1117/1117	---MCZ	200	added ('OK')	text/css	etag:W/%223070b0703d6621d221e892db1990ccfe%22	https://vendor-cdn.imweb.me/css/montserrat.css	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/css/montserrat.css	(from https://techjp.co.kr/)
08:34:23	97164/97164	---MCZ	200	added ('OK')	application/javascript	etag:W/%2240820d88085f0175b8531c9077ac6a0f%22	https://vendor-cdn.imweb.me/js/jquery.js?1627517460	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/jquerya558.js	(from https://techjp.co.kr/)
08:34:24	73261/73261	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bc0594c54450e8ac689739b6b198067a%22	https://vendor-cdn.imweb.me/js/lodash.min.js?1656295899	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/lodash.mind91c.js	(from https://techjp.co.kr/)
08:34:24	710524/710524	---M--	200	added ('OK')	application/javascript	etag:%224e3d614357bc100b961fb871cdd27d39%22	https://vendor-cdn.imweb.me/js/jquery-ui.design.js?1627517437	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/jquery-ui.designb253.js	(from https://techjp.co.kr/)
08:34:24	157924/157924	---MCZ	200	added ('OK')	application/javascript	etag:W/%22432517bddc4abaebfc32fe9598be7c12%22	https://vendor-cdn.imweb.me/external/npm/vue@3/dist/vue.global.prod.js	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/external/npm/vue@3/dist/vue.global.prod.js	(from https://techjp.co.kr/)
08:34:24	17944/17944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2287d88df506ae6ff73b8f6a1f3e8520d4%22	https://vendor-cdn.imweb.me/js/axios.min.js?1689048978	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/axios.min3f46.js	(from https://techjp.co.kr/)
08:34:25	73795/73795	---MCZ	200	added ('OK')	application/javascript	etag:W/%220bdface08ccbf51a82ffd7a01f8d5a3e%22	https://vendor-cdn.imweb.me/js/sentry-bundle-9.12.0.min.js?1747023716	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/sentry-bundle-9.12.0.mine0be.js	(from https://techjp.co.kr/)
08:34:25	2848/2848	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c49aeabcbf64f0066cc0542d7b596a6e%22	https://vendor-cdn.imweb.me/js/sentry-multiplexedtransport-9.12.0.min.js?1747023716	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/sentry-multiplexedtransport-9.12.0.mine0be.js	(from https://techjp.co.kr/)
08:34:25	1387/1387	---MCZ	200	added ('OK')	application/javascript	etag:W/%2279c8e10e152674594056192e9f3b150c%22	https://vendor-cdn.imweb.me/js/sentry-modulemetadata-9.12.0.min.js?1747023716	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/sentry-modulemetadata-9.12.0.mine0be.js	(from https://techjp.co.kr/)
08:34:25	2870/2870	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268cba2ba-b36%22	https://techjp.co.kr/js/init_sentry.js?1758175930	C:/Users/semis/Desktop/techjp/techjp.co.kr/js/init_sentry0caf.js	(from https://techjp.co.kr/)
08:34:26	1542/1542	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269095c76-606%22	https://techjp.co.kr/js/imweb_external_sdk.js?1762221174	C:/Users/semis/Desktop/techjp/techjp.co.kr/js/imweb_external_sdka224.js	(from https://techjp.co.kr/)
08:34:26	341096/341096	---M--	200	added ('OK')	font/woff	etag:W/%2253468-8ko10QEKcqf7kKRxKEmQzY48Eqk%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-1Thin.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-1Thin.woff	(from https://techjp.co.kr/)
08:34:26	355404/355404	---M--	200	added ('OK')	font/woff	etag:W/%2256c4c-8S4mY1U3Ta7ZSn8OFsKCfCkMTnE%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-2ExtraLight.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-2ExtraLight.woff	(from https://techjp.co.kr/)
08:34:26	359736/359736	---M--	200	added ('OK')	font/woff	etag:W/%2257d38-LfU5m1eAOmwaJvIqYVTZE5O8NkQ%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-3Light.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-3Light.woff	(from https://techjp.co.kr/)
08:34:26	354284/354284	---M--	200	added ('OK')	font/woff	etag:W/%22567ec-4c6zEKnk+IAKzxpV++i8kIupK2k%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-4Regular.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-4Regular.woff	(from https://techjp.co.kr/)
08:34:27	360616/360616	---M--	200	added ('OK')	font/woff	etag:W/%22580a8-hgpmbm7NirWk1Kkln3nFnm/0yNE%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-5Medium.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-5Medium.woff	(from https://techjp.co.kr/)
08:34:27	354400/354400	---M--	200	added ('OK')	font/woff	etag:W/%2256860-0i4uvjySOupv9SPbbbtqs3Lp/Mg%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-6Bold.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-6Bold.woff	(from https://techjp.co.kr/)
08:34:27	366180/366180	---M--	200	added ('OK')	font/woff	etag:W/%2259664-+oXlNbL7ovU/e8o2qQ23gF39LsA%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-7ExtraBold.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-7ExtraBold.woff	(from https://techjp.co.kr/)
08:34:27	368644/368644	---M--	200	added ('OK')	font/woff	etag:W/%225a004-FyH8EFBEQ424JGLZ8r17mqVHnGY%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-8Heavy.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-8Heavy.woff	(from https://techjp.co.kr/)
08:34:28	359620/359620	---M--	200	added ('OK')	font/woff	etag:W/%2257cc4-0qLrIItOvqroYZdLPo9hai07bcY%22	https://cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-9Black.woff	C:/Users/semis/Desktop/techjp/cdn.jsdelivr.net/gh/projectnoonnu/noonfonts_six@1.2/S-CoreDream-9Black.woff	(from https://techjp.co.kr/)
08:34:28	34425/34425	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2008%20Aug%202025%2005:01:44%20GMT	https://t1.daumcdn.net/mapjsapi/bundle/postcode/prod/postcode.v2.js	C:/Users/semis/Desktop/techjp/t1.daumcdn.net/mapjsapi/bundle/postcode/prod/postcode.v2.js	(from https://techjp.co.kr/)
08:34:28	40123/40123	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Dec%202025%2023:10:22%20GMT	https://player.vimeo.com/api/player.js	C:/Users/semis/Desktop/techjp/player.vimeo.com/api/player.js	(from https://techjp.co.kr/)
08:34:29	3187/3187	---M--	200	added ('OK')	image/png	etag:%225ea63d57-c73%22	https://techjp.co.kr/common/img/default_profile.png	C:/Users/semis/Desktop/techjp/techjp.co.kr/common/img/default_profile.png	(from https://techjp.co.kr/)
08:34:29	861/861	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:28%20GMT	https://techjp.co.kr/logout.cm?back_url=Lw%3D%3D	C:/Users/semis/Desktop/techjp/techjp.co.kr/logout4d32.html	(from https://techjp.co.kr/)
08:34:30	219622/219622	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:28%20GMT	https://techjp.co.kr/17	C:/Users/semis/Desktop/techjp/techjp.co.kr/17.html	(from https://techjp.co.kr/)
08:34:30	296459/296459	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:28%20GMT	https://techjp.co.kr/34	C:/Users/semis/Desktop/techjp/techjp.co.kr/34.html	(from https://techjp.co.kr/)
08:34:31	296135/296135	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:29%20GMT	https://techjp.co.kr/35	C:/Users/semis/Desktop/techjp/techjp.co.kr/35.html	(from https://techjp.co.kr/)
08:34:31	526486/526486	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:29%20GMT	https://techjp.co.kr/36	C:/Users/semis/Desktop/techjp/techjp.co.kr/36.html	(from https://techjp.co.kr/)
08:34:32	338921/338921	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:30%20GMT	https://techjp.co.kr/37	C:/Users/semis/Desktop/techjp/techjp.co.kr/37.html	(from https://techjp.co.kr/)
08:34:32	258553/258553	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:30%20GMT	https://techjp.co.kr/18	C:/Users/semis/Desktop/techjp/techjp.co.kr/18.html	(from https://techjp.co.kr/)
08:34:32	562539/562539	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:31%20GMT	https://techjp.co.kr/23	C:/Users/semis/Desktop/techjp/techjp.co.kr/23.html	(from https://techjp.co.kr/)
08:34:33	298708/298708	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:31%20GMT	https://techjp.co.kr/24	C:/Users/semis/Desktop/techjp/techjp.co.kr/24.html	(from https://techjp.co.kr/)
08:34:33	411763/411763	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:31%20GMT	https://techjp.co.kr/25	C:/Users/semis/Desktop/techjp/techjp.co.kr/25.html	(from https://techjp.co.kr/)
08:34:33	334877/334877	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:32%20GMT	https://techjp.co.kr/26	C:/Users/semis/Desktop/techjp/techjp.co.kr/26.html	(from https://techjp.co.kr/)
08:34:34	439814/439814	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:32%20GMT	https://techjp.co.kr/27	C:/Users/semis/Desktop/techjp/techjp.co.kr/27.html	(from https://techjp.co.kr/)
08:34:34	336479/336479	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:32%20GMT	https://techjp.co.kr/28	C:/Users/semis/Desktop/techjp/techjp.co.kr/28.html	(from https://techjp.co.kr/)
08:34:35	297950/297950	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:33%20GMT	https://techjp.co.kr/44	C:/Users/semis/Desktop/techjp/techjp.co.kr/44.html	(from https://techjp.co.kr/)
08:34:35	334220/334220	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:33%20GMT	https://techjp.co.kr/43	C:/Users/semis/Desktop/techjp/techjp.co.kr/43.html	(from https://techjp.co.kr/)
08:34:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Dec%202025%2023:34:34%20GMT	https://techjp.co.kr/19	C:/Users/semis/Desktop/techjp/techjp.co.kr/19	(from https://techjp.co.kr/)
08:34:36	298831/298831	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:34%20GMT	https://techjp.co.kr/40	C:/Users/semis/Desktop/techjp/techjp.co.kr/40.html	(from https://techjp.co.kr/)
08:34:36	403742/403742	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:35%20GMT	https://techjp.co.kr/41	C:/Users/semis/Desktop/techjp/techjp.co.kr/41.html	(from https://techjp.co.kr/)
08:34:37	224778/224778	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:35%20GMT	https://techjp.co.kr/20	C:/Users/semis/Desktop/techjp/techjp.co.kr/20.html	(from https://techjp.co.kr/)
08:34:37	260028/260028	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:35%20GMT	https://techjp.co.kr/29	C:/Users/semis/Desktop/techjp/techjp.co.kr/29.html	(from https://techjp.co.kr/)
08:34:38	260025/260025	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:36%20GMT	https://techjp.co.kr/30	C:/Users/semis/Desktop/techjp/techjp.co.kr/30.html	(from https://techjp.co.kr/)
08:34:38	283001/283001	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:36%20GMT	https://techjp.co.kr/38	C:/Users/semis/Desktop/techjp/techjp.co.kr/38.html	(from https://techjp.co.kr/)
08:34:38	224778/224778	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:37%20GMT	https://techjp.co.kr/39	C:/Users/semis/Desktop/techjp/techjp.co.kr/39.html	(from https://techjp.co.kr/)
08:34:39	255933/255933	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2023:34:37%20GMT	https://techjp.co.kr/21	C:/Users/semis/Desktop/techjp/techjp.co.kr/21.html	(from https://techjp.co.kr/)
08:34:39	5076/5076	---M--	200	added ('OK')	image/png	etag:%2242dbbb62896ad83d2b59e483681ed5bf%22	https://cdn.imweb.me/thumbnail/20250327/60d767ef960c3.png	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20250327/60d767ef960c3.png	(from https://techjp.co.kr/)
08:34:39	5076/5076	---M--	200	added ('OK')	image/png	etag:%2242dbbb62896ad83d2b59e483681ed5bf%22	https://cdn.imweb.me/thumbnail/20250327/003a502bca8b4.png	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20250327/003a502bca8b4.png	(from https://techjp.co.kr/)
08:34:39	5076/5076	---M--	200	added ('OK')	image/png	etag:%2242dbbb62896ad83d2b59e483681ed5bf%22	https://cdn.imweb.me/thumbnail/20250327/7f247a099cd55.png	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20250327/7f247a099cd55.png	(from https://techjp.co.kr/)
08:34:40	516450/516450	---M--	200	added ('OK')	image/jpeg	etag:%22506ed995d7d77bbd7a1b23348051b41f%22	https://cdn.imweb.me/thumbnail/20230412/c2cd66820170d.jpg	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20230412/c2cd66820170d.jpg	(from https://techjp.co.kr/)
08:34:40	761443/761443	---M--	200	added ('OK')	image/jpeg	etag:%2287a2481e766d8af07addf9f36c3b1335%22	https://cdn.imweb.me/thumbnail/20230412/f81f62a414141.jpg	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20230412/f81f62a414141.jpg	(from https://techjp.co.kr/)
08:34:40	442454/442454	---M--	200	added ('OK')	image/jpeg	etag:%22c2e0dd369f50c6ee011d7d9aecf54967%22	https://cdn.imweb.me/thumbnail/20230412/36e7d5902d6e0.jpg	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20230412/36e7d5902d6e0.jpg	(from https://techjp.co.kr/)
08:34:40	273153/273153	---M--	200	added ('OK')	image/jpeg	etag:%22ee54fe1cda54671ee6a4fca9468c03ac%22	https://cdn.imweb.me/thumbnail/20230412/2c179e79b73a9.jpg	C:/Users/semis/Desktop/techjp/cdn.imweb.me/thumbnail/20230412/2c179e79b73a9.jpg	(from https://techjp.co.kr/)
08:34:41	39680/39680	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f34b630ffe30ba2ff2b91e3f3c322a1%22	https://vendor-cdn.imweb.me/js/bootstrap.min.js?1630317768	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/bootstrap.min2bcc.js	(from https://techjp.co.kr/)
08:34:41	47332/47332	---MCZ	200	added ('OK')	application/javascript	etag:W/%229bf0c7486c83f8232aab5b6275dce7ff%22	https://vendor-cdn.imweb.me/js/jquery.fileupload.js?1577682292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/jquery.fileupload98f3.js	(from https://techjp.co.kr/)
08:34:41	3381/3381	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c01d7aff077b4ed0804b71c2e3ab4a1%22	https://vendor-cdn.imweb.me/js/jquery.lazyload.min.js?1577682292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/jquery.lazyload.min98f3.js	(from https://techjp.co.kr/)
08:34:41	230820/230820	---MCZ	200	added ('OK')	application/javascript	etag:W/%22692d39e3-385a4%22	https://techjp.co.kr/js/localize/KR_KRW_currency.js?1764571619	C:/Users/semis/Desktop/techjp/techjp.co.kr/js/localize/KR_KRW_currency4cbc.js	(from https://techjp.co.kr/)
08:34:42	1973/1973	---MCZ	200	added ('OK')	application/javascript	etag:W/%22685a3b7d-7b5%22	https://techjp.co.kr/js/brandscope.js?1750743933	C:/Users/semis/Desktop/techjp/techjp.co.kr/js/brandscope21dc.js	(from https://techjp.co.kr/)
08:34:42	169575/169575	---MCZ	200	added ('OK')	application/javascript	etag:W/%2236d772de9c8f6fd054fa1b64e68f28f0%22	https://vendor-cdn.imweb.me/js/common.js?1760700574	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/commonec0d.js	(from https://techjp.co.kr/)
08:34:42	3390/3390	---MCZ	200	added ('OK')	application/javascript	etag:W/%223dbec5b0a3622dd2097f37d64d80e87e%22	https://vendor-cdn.imweb.me/js/im_component.js?1719268490	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/im_componentc0ee.js	(from https://techjp.co.kr/)
08:34:42	1299/1299	---MCZ	200	added ('OK')	application/javascript	etag:W/%2249b16aa8198e57824356de86fc8bb527%22	https://vendor-cdn.imweb.me/js/site_common.js?1672019750	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/site_common447e.js	(from https://techjp.co.kr/)
08:34:43	6949/6949	---MCZ	200	added ('OK')	application/javascript	etag:W/%22511ef2f6ee750edc32bb5c8d5d324e7e%22	https://vendor-cdn.imweb.me/js/imagesloaded.pkgd.min.js?1577682292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/imagesloaded.pkgd.min98f3.js	(from https://techjp.co.kr/)
08:34:43	3498/3498	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bf370c822f2a1544867e43e9c41d56d3%22	https://vendor-cdn.imweb.me/js/jquery.smooth-scroll.min.js?1577682292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/jquery.smooth-scroll.min98f3.js	(from https://techjp.co.kr/)
08:34:43	7008/7008	---MCZ	200	added ('OK')	application/javascript	etag:W/%227894e81941d0048a0659bfee4b2de8ed%22	https://vendor-cdn.imweb.me/js/gambit-smoothscroll-min.js?1577682292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/gambit-smoothscroll-min98f3.js	(from https://techjp.co.kr/)
08:34:43	76148/76148	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b1ffc1f11ef71e8e9d4282e78a6143c6%22	https://vendor-cdn.imweb.me/js/ThreeCanvas.js?1700717292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/ThreeCanvasd439.js	(from https://techjp.co.kr/)
08:34:44	1654/1654	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222b80c104519acc27d257fe45d8e0333%22	https://vendor-cdn.imweb.me/js/snow.js?1700717292	C:/Users/semis/Desktop/techjp/vendor-cdn.imweb.me/js/snowd439.js	(from https://techjp.co.kr/)
